order_id,date,category,product,region,quantity,unit_price,revenue
107566,2024-05-14,Office Supplies,Notebook Set,North,1,312.85,302.21
107567,2024-05-14,Apparel,Formal Shirt,South,1,967.2,1136.46
107568,2024-05-14,Home & Kitchen,Non-Stick Pan Set,East,1,1678.48,1426.71
107569,2024-05-14,Electronics,Bluetooth Speaker,North,2,1414.58,3089.45
107570,2024-05-14,Electronics,Power Bank,West,1,858.15,947.39
107571,2024-05-14,Beauty & Personal Care,Electric Trimmer,East,1,921.79,814.86
107572,2024-05-14,Office Supplies,Ergonomic Chair,West,2,7258.98,18699.14
107573,2024-05-14,Electronics,Bluetooth Speaker,West,1,1403.91,1679.08
107574,2024-05-14,Electronics,Laptop Stand,Central,1,824.68,623.46
107575,2024-05-14,Beauty & Personal Care,Face Serum,East,2,764.31,1559.18
107576,2024-05-14,Electronics,Power Bank,West,2,967.5,2136.25
107577,2024-05-14,Beauty & Personal Care,Electric Trimmer,South,1,990.3,1287.39
107578,2024-05-14,Apparel,Cotton T-Shirt,North,1,629.39,674.08
107579,2024-05-14,Electronics,Bluetooth Speaker,East,1,1512.35,1336.92
107580,2024-05-14,Beauty & Personal Care,Hair Dryer,West,1,1551.1,1783.76
107581,2024-05-14,Office Supplies,Desk Organizer,West,1,559.0,617.14
107582,2024-05-14,Home & Kitchen,Air Fryer,South,1,4268.84,6189.82
107583,2024-05-14,Electronics,Smartwatch,West,1,3592.51,5040.29
107584,2024-05-14,Beauty & Personal Care,Sunscreen SPF50,East,1,433.5,412.69
107585,2024-05-14,Apparel,Denim Jacket,North,1,2076.43,2093.04
107586,2024-05-14,Electronics,Smartwatch,North,1,3593.45,4603.21
107587,2024-05-14,Apparel,Denim Jacket,Central,2,2330.57,3132.28
107588,2024-05-14,Apparel,Formal Shirt,North,2,965.11,1905.13
107589,2024-05-14,Apparel,Denim Jacket,East,1,2075.36,1693.49
107590,2024-05-14,Apparel,Formal Shirt,South,1,942.26,1107.16
107591,2024-05-14,Office Supplies,Ergonomic Chair,South,1,7141.05,9997.47
107592,2024-05-14,Apparel,Hoodie,South,1,1275.69,1754.08
107593,2024-05-14,Apparel,Formal Shirt,South,1,864.08,1015.3
107594,2024-05-14,Home & Kitchen,Air Fryer,North,2,4089.3,9961.52
107595,2024-05-14,Electronics,Power Bank,North,1,840.08,846.8
107596,2024-05-14,Apparel,Hoodie,North,1,1375.04,1588.17
107597,2024-05-14,Apparel,Formal Shirt,South,1,841.63,988.91
107598,2024-05-14,Electronics,Power Bank,East,1,963.29,786.05
107599,2024-05-14,Home & Kitchen,Vacuum Cleaner,North,2,6158.27,13449.66
107600,2024-05-14,Beauty & Personal Care,Electric Trimmer,South,2,943.94,2454.24
107601,2024-05-14,Office Supplies,Ergonomic Chair,West,1,7432.07,9572.5
107602,2024-05-14,Office Supplies,Notebook Set,South,1,289.73,333.18
107603,2024-05-14,Electronics,Laptop Stand,Central,3,742.57,1684.15
107604,2024-05-14,Apparel,Running Shoes,East,1,2766.24,2539.4
107605,2024-05-14,Apparel,Formal Shirt,Central,1,877.47,577.38
107606,2024-05-14,Beauty & Personal Care,Perfume,Central,2,2536.55,3764.25
107607,2024-05-14,Office Supplies,Desk Lamp,East,1,1013.81,878.97
107608,2024-05-15,Office Supplies,Desk Lamp,South,3,1150.88,4402.13
107609,2024-05-15,Beauty & Personal Care,Face Serum,West,1,771.92,1065.25
107610,2024-05-15,Beauty & Personal Care,Perfume,South,1,2393.4,3171.26
107611,2024-05-15,Apparel,Formal Shirt,South,1,883.29,1037.86
107612,2024-05-15,Apparel,Denim Jacket,South,1,2122.96,2547.55
107613,2024-05-15,Apparel,Hoodie,South,2,1253.63,3447.47
107614,2024-05-15,Beauty & Personal Care,Face Serum,East,1,757.37,772.52
107615,2024-05-15,Home & Kitchen,Coffee Maker,North,1,2662.7,2963.59
107616,2024-05-15,Apparel,Formal Shirt,South,1,933.63,1097.02
107617,2024-05-15,Electronics,Power Bank,North,1,861.14,868.03
107618,2024-05-15,Office Supplies,Desk Lamp,North,1,1046.76,1121.08
107619,2024-05-15,Home & Kitchen,Air Fryer,North,1,3766.49,4587.59
107620,2024-05-15,Beauty & Personal Care,Hair Dryer,West,1,1549.16,1781.53
107621,2024-05-15,Office Supplies,Notebook Set,North,1,289.23,279.4
107622,2024-05-15,Electronics,Bluetooth Speaker,East,1,1492.35,1319.23
107623,2024-05-15,Home & Kitchen,Non-Stick Pan Set,South,2,1860.59,4651.48
107624,2024-05-15,Home & Kitchen,Non-Stick Pan Set,West,1,1916.32,2203.77
107625,2024-05-15,Beauty & Personal Care,Hair Dryer,South,2,1520.03,3800.09
107626,2024-05-15,Electronics,Smartwatch,West,1,3691.14,5178.67
107627,2024-05-15,Electronics,Laptop Stand,West,2,839.73,2085.89
107628,2024-05-15,Home & Kitchen,Air Fryer,West,1,4278.9,5708.05
107629,2024-05-15,Home & Kitchen,Coffee Maker,North,1,2506.79,2790.06
107630,2024-05-15,Electronics,Wireless Earbuds,Central,1,2035.64,1681.44
107631,2024-05-15,Home & Kitchen,Coffee Maker,East,1,2649.62,2387.31
107632,2024-05-15,Home & Kitchen,Vacuum Cleaner,North,1,5629.2,6147.09
107633,2024-05-15,Apparel,Cotton T-Shirt,South,1,591.19,753.76
107634,2024-05-15,Apparel,Running Shoes,West,2,2973.94,7387.27
107635,2024-05-15,Electronics,Wireless Earbuds,East,1,1988.76,1994.72
107636,2024-05-15,Electronics,Bluetooth Speaker,West,1,1498.6,1792.32
107637,2024-05-15,Electronics,Bluetooth Speaker,South,1,1558.55,2026.11
107638,2024-05-15,Office Supplies,Desk Lamp,North,1,1113.87,1192.96
107639,2024-05-15,Beauty & Personal Care,Hair Dryer,West,2,1479.05,3401.82
107640,2024-05-15,Office Supplies,Ergonomic Chair,North,1,7296.37,8580.53
107641,2024-05-15,Home & Kitchen,Vacuum Cleaner,North,1,6074.77,6633.65
107642,2024-05-15,Office Supplies,Ergonomic Chair,Central,1,7333.02,5749.09
107643,2024-05-15,Electronics,Laptop Stand,East,2,842.32,1546.5
107644,2024-05-15,Apparel,Running Shoes,North,1,2915.3,3305.95
107645,2024-05-15,Home & Kitchen,Air Fryer,West,1,3930.23,5242.93
107646,2024-05-15,Electronics,Smartwatch,North,1,3501.5,4485.43
107647,2024-05-15,Home & Kitchen,Air Fryer,South,2,3995.44,11586.76
107648,2024-05-15,Apparel,Formal Shirt,East,1,956.99,764.64
107649,2024-05-15,Home & Kitchen,Blender,East,1,1682.82,1401.79
107650,2024-05-15,Apparel,Hoodie,South,1,1263.66,1737.54
107651,2024-05-15,Office Supplies,Notebook Set,West,1,290.26,307.09
107652,2024-05-15,Office Supplies,Desk Organizer,South,1,556.29,667.55
107653,2024-05-15,Home & Kitchen,Coffee Maker,West,1,2310.13,2816.04
107654,2024-05-15,Apparel,Running Shoes,East,1,3229.58,2964.75
107655,2024-05-15,Beauty & Personal Care,Hair Dryer,West,1,1622.31,1865.66
107656,2024-05-16,Office Supplies,Wireless Mouse,East,1,786.2,695.0
107657,2024-05-16,Electronics,Laptop Stand,West,2,844.97,2098.92
107658,2024-05-16,Office Supplies,Desk Lamp,West,1,1106.2,1297.57
107659,2024-05-16,Electronics,Bluetooth Speaker,East,1,1547.83,1368.28
107660,2024-05-16,Office Supplies,Desk Lamp,South,1,1110.41,1415.77
107661,2024-05-16,Beauty & Personal Care,Sunscreen SPF50,North,1,474.87,558.45
107662,2024-05-16,Electronics,Power Bank,West,1,961.12,1061.07
107663,2024-05-16,Beauty & Personal Care,Sunscreen SPF50,East,1,415.37,395.43
107664,2024-05-16,Electronics,Power Bank,South,1,943.17,1131.8
107665,2024-05-16,Electronics,Power Bank,South,1,831.48,997.77
107666,2024-05-16,Apparel,Denim Jacket,West,1,2237.19,2469.86
107667,2024-05-16,Electronics,Wireless Earbuds,West,1,2021.65,2743.38
107668,2024-05-16,Electronics,Laptop Stand,North,1,751.24,851.91
107669,2024-05-16,Electronics,Wireless Earbuds,West,1,2038.08,2765.67
107670,2024-05-16,Home & Kitchen,Blender,Central,1,1681.54,1153.54
107671,2024-05-16,Apparel,Running Shoes,South,1,3126.03,4220.14
107672,2024-05-16,Office Supplies,Wireless Mouse,North,1,747.78,816.57
107673,2024-05-16,Home & Kitchen,Non-Stick Pan Set,East,1,1904.09,1618.47
107674,2024-05-16,Office Supplies,Ergonomic Chair,North,1,6481.57,7622.32
107675,2024-05-16,Electronics,Wireless Earbuds,Central,1,1918.24,1584.46
107676,2024-05-16,Home & Kitchen,Air Fryer,West,2,3931.61,10489.52
107677,2024-05-16,Electronics,Wireless Earbuds,West,1,2006.63,2723.0
107678,2024-05-16,Home & Kitchen,Blender,South,1,1646.56,2017.04
107679,2024-05-16,Home & Kitchen,Non-Stick Pan Set,West,1,1872.03,2152.83
107680,2024-05-16,Apparel,Hoodie,West,2,1214.68,3073.13
107681,2024-05-16,Office Supplies,Ergonomic Chair,Central,1,6563.45,5145.75
107682,2024-05-16,Apparel,Denim Jacket,South,1,2278.11,2733.73
107683,2024-05-16,Apparel,Denim Jacket,South,1,2167.99,2601.58
107684,2024-05-16,Home & Kitchen,Air Fryer,North,1,3720.05,4531.02
107685,2024-05-16,Beauty & Personal Care,Electric Trimmer,East,1,987.7,873.13
107686,2024-05-16,Electronics,Power Bank,South,1,940.56,1128.67
107687,2024-05-16,Electronics,Smartwatch,South,1,3438.23,5243.3
107688,2024-05-16,Apparel,Running Shoes,North,1,2954.61,3350.53
107689,2024-05-16,Home & Kitchen,Air Fryer,West,1,4229.16,5641.7
107690,2024-05-16,Beauty & Personal Care,Electric Trimmer,South,1,1044.59,1357.97
107691,2024-05-16,Electronics,Smartwatch,West,1,3655.5,5128.67
107692,2024-05-16,Office Supplies,Wireless Mouse,South,1,805.53,1047.18
107693,2024-05-16,Electronics,Smartwatch,East,1,3747.58,3886.25
107694,2024-05-16,Beauty & Personal Care,Face Serum,South,1,816.17,1224.26
107695,2024-05-16,Apparel,Hoodie,West,1,1230.84,1557.01
107696,2024-05-16,Electronics,Bluetooth Speaker,South,1,1404.95,1826.43
107697,2024-05-16,Home & Kitchen,Non-Stick Pan Set,South,2,1901.59,4753.97
107698,2024-05-16,Electronics,Bluetooth Speaker,South,2,1524.95,3964.88
107699,2024-05-16,Electronics,Power Bank,North,2,959.16,1933.68
107700,2024-05-16,Home & Kitchen,Coffee Maker,East,1,2488.8,2242.41
107701,2024-05-16,Electronics,Bluetooth Speaker,South,1,1463.28,1902.27
107702,2024-05-16,Beauty & Personal Care,Face Serum,South,2,826.58,2479.73
107703,2024-05-17,Home & Kitchen,Vacuum Cleaner,Central,1,6087.0,4431.34
107704,2024-05-17,Electronics,Bluetooth Speaker,South,1,1584.65,2060.05
107705,2024-05-17,Home & Kitchen,Coffee Maker,South,1,2354.18,3119.29
107706,2024-05-17,Electronics,Bluetooth Speaker,West,1,1585.24,1895.95
107707,2024-05-17,Office Supplies,Desk Organizer,North,1,559.25,563.73
107708,2024-05-17,Electronics,Power Bank,North,1,930.09,937.53
107709,2024-05-17,Apparel,Denim Jacket,East,1,2294.9,1872.64
107710,2024-05-17,Office Supplies,Desk Organizer,South,1,598.1,717.72
107711,2024-05-17,Electronics,Power Bank,West,2,968.68,2138.84
107712,2024-05-17,Electronics,Bluetooth Speaker,North,2,1530.6,3342.82
107713,2024-05-17,Beauty & Personal Care,Face Serum,Central,1,781.62,656.56
107714,2024-05-17,Beauty & Personal Care,Face Serum,East,1,811.18,827.41
107715,2024-05-17,Office Supplies,Desk Organizer,North,1,642.99,648.13
107716,2024-05-17,Home & Kitchen,Vacuum Cleaner,Central,1,5597.19,4074.76
107717,2024-05-17,Electronics,Power Bank,North,1,845.23,852.0
107718,2024-05-17,Home & Kitchen,Non-Stick Pan Set,South,1,1691.74,2114.68
107719,2024-05-17,Apparel,Hoodie,South,1,1393.5,1916.06
107720,2024-05-17,Beauty & Personal Care,Hair Dryer,West,1,1547.41,1779.52
107721,2024-05-17,Home & Kitchen,Blender,West,2,1625.94,3664.86
107722,2024-05-17,Home & Kitchen,Air Fryer,West,1,3957.74,5279.62
107723,2024-05-17,Electronics,Power Bank,South,1,872.23,1046.68
107724,2024-05-17,Apparel,Denim Jacket,North,1,2230.42,2248.27
107725,2024-05-17,Beauty & Personal Care,Hair Dryer,West,2,1510.72,3474.66
107726,2024-05-17,Apparel,Denim Jacket,West,1,2042.14,2254.53
107727,2024-05-17,Apparel,Denim Jacket,West,1,2253.37,2487.72
107728,2024-05-17,Beauty & Personal Care,Face Serum,East,2,751.24,1532.53
107729,2024-05-17,Electronics,Wireless Earbuds,East,1,2092.84,2099.12
107730,2024-05-17,Apparel,Denim Jacket,South,1,2231.05,2677.26
107731,2024-05-17,Electronics,Bluetooth Speaker,Central,1,1397.24,1017.19
107732,2024-05-17,Beauty & Personal Care,Face Serum,South,2,835.8,2507.41
107733,2024-05-17,Electronics,Wireless Earbuds,South,1,1994.66,2942.13
107734,2024-05-17,Electronics,Power Bank,West,1,942.01,1039.98
107735,2024-05-17,Electronics,Wireless Earbuds,East,1,1943.47,1949.3
107736,2024-05-17,Apparel,Cotton T-Shirt,West,1,578.58,678.68
107737,2024-05-17,Apparel,Running Shoes,Central,1,2933.43,2217.67
107738,2024-05-17,Beauty & Personal Care,Perfume,West,1,2576.67,3140.96
107739,2024-05-17,Home & Kitchen,Air Fryer,North,2,4028.78,9814.1
107740,2024-05-17,Home & Kitchen,Non-Stick Pan Set,East,1,1842.25,1565.91
107741,2024-05-17,Office Supplies,Wireless Mouse,South,2,814.47,2117.62
107742,2024-05-17,Electronics,Smartwatch,South,1,3575.0,5451.87
107743,2024-05-17,Electronics,Power Bank,North,1,896.39,903.56
107744,2024-05-17,Office Supplies,Ergonomic Chair,West,1,6543.07,8427.48
107745,2024-05-17,Beauty & Personal Care,Perfume,North,1,2401.07,2672.39
107746,2024-05-17,Office Supplies,Desk Lamp,North,2,1148.83,2460.79
107747,2024-05-17,Apparel,Hoodie,North,1,1257.57,1452.5
107748,2024-05-17,Apparel,Cotton T-Shirt,South,1,600.77,765.98
107749,2024-05-17,Beauty & Personal Care,Electric Trimmer,North,1,1078.23,1177.43
107750,2024-05-17,Beauty & Personal Care,Hair Dryer,West,2,1667.69,3835.69
107751,2024-05-17,Electronics,Bluetooth Speaker,North,1,1386.71,1514.29
107752,2024-05-17,Beauty & Personal Care,Electric Trimmer,West,1,1002.77,1199.32
107753,2024-05-18,Electronics,Smartwatch,Central,1,3272.24,2794.49
107754,2024-05-18,Electronics,Wireless Earbuds,East,3,1931.39,5811.55
107755,2024-05-18,Electronics,Power Bank,West,1,874.64,965.6
107756,2024-05-18,Office Supplies,Notebook Set,South,2,287.77,661.87
107757,2024-05-18,Electronics,Bluetooth Speaker,South,1,1476.87,1919.94
107758,2024-05-18,Beauty & Personal Care,Electric Trimmer,West,2,984.38,2354.64
107759,2024-05-18,Home & Kitchen,Vacuum Cleaner,North,1,5832.89,6369.51
107760,2024-05-18,Electronics,Laptop Stand,North,1,743.78,843.45
107761,2024-05-18,Apparel,Formal Shirt,West,1,837.96,905.84
107762,2024-05-18,Apparel,Formal Shirt,South,1,833.64,979.53
107763,2024-05-18,Home & Kitchen,Blender,West,1,1590.83,1792.86
107764,2024-05-18,Apparel,Hoodie,North,1,1325.46,1530.9
107765,2024-05-18,Electronics,Laptop Stand,North,2,791.34,1794.76
107766,2024-05-18,Electronics,Wireless Earbuds,South,1,1930.91,2848.09
107767,2024-05-18,Home & Kitchen,Non-Stick Pan Set,East,1,1685.88,1433.0
107768,2024-05-18,Apparel,Formal Shirt,East,1,841.93,672.7
107769,2024-05-18,Office Supplies,Wireless Mouse,North,1,822.97,898.69
107770,2024-05-18,Beauty & Personal Care,Sunscreen SPF50,South,3,420.54,1766.28
107771,2024-05-18,Beauty & Personal Care,Perfume,South,2,2646.62,7013.54
107772,2024-05-18,Beauty & Personal Care,Hair Dryer,North,1,1479.98,1553.98
107773,2024-05-18,Beauty & Personal Care,Sunscreen SPF50,North,1,430.68,506.48
107774,2024-05-18,Beauty & Personal Care,Sunscreen SPF50,East,1,437.08,416.1
107775,2024-05-18,Apparel,Cotton T-Shirt,North,1,594.14,636.32
107776,2024-05-18,Office Supplies,Wireless Mouse,South,2,848.35,2205.7
107777,2024-05-18,Home & Kitchen,Coffee Maker,North,1,2533.92,2820.25
107778,2024-05-18,Electronics,Power Bank,East,1,952.87,777.54
107779,2024-05-18,Electronics,Wireless Earbuds,Central,1,2153.66,1778.93
107780,2024-05-18,Beauty & Personal Care,Face Serum,South,1,828.29,1242.43
107781,2024-05-18,Electronics,Wireless Earbuds,West,2,1970.76,5348.65
107782,2024-05-18,Apparel,Running Shoes,West,1,2899.44,3601.1
107783,2024-05-18,Apparel,Formal Shirt,South,1,964.14,1132.86
107784,2024-05-18,Home & Kitchen,Coffee Maker,North,2,2390.96,5322.28
107785,2024-05-18,Electronics,Smartwatch,East,1,3434.99,3562.09
107786,2024-05-18,Apparel,Cotton T-Shirt,North,1,620.18,664.21
107787,2024-05-18,Home & Kitchen,Non-Stick Pan Set,Central,1,1797.95,1258.57
107788,2024-05-18,Apparel,Hoodie,North,1,1395.94,1612.31
107789,2024-05-18,Home & Kitchen,Non-Stick Pan Set,North,1,1773.75,1862.43
107790,2024-05-18,Electronics,Laptop Stand,Central,2,782.96,1183.84
107791,2024-05-18,Home & Kitchen,Vacuum Cleaner,South,1,6055.67,7872.37
107792,2024-05-18,Electronics,Bluetooth Speaker,West,1,1601.24,1915.08
107793,2024-05-18,Home & Kitchen,Air Fryer,West,1,3725.65,4970.01
107794,2024-05-18,Home & Kitchen,Coffee Maker,South,1,2439.75,3232.68
107795,2024-05-18,Office Supplies,Notebook Set,North,1,319.52,308.66
107796,2024-05-18,Apparel,Running Shoes,West,1,3081.17,3826.81
107797,2024-05-18,Apparel,Formal Shirt,North,1,832.66,821.84
107798,2024-05-19,Home & Kitchen,Blender,North,1,1671.76,1720.24
107799,2024-05-19,Apparel,Denim Jacket,South,1,2346.42,2815.71
107800,2024-05-19,Home & Kitchen,Vacuum Cleaner,South,1,6094.34,7922.64
107801,2024-05-19,Apparel,Denim Jacket,East,1,2364.2,1929.19
107802,2024-05-19,Beauty & Personal Care,Face Serum,North,2,827.34,2084.9
107803,2024-05-19,Apparel,Formal Shirt,North,1,947.72,935.4
107804,2024-05-19,Home & Kitchen,Blender,West,1,1568.9,1768.15
107805,2024-05-19,Office Supplies,Wireless Mouse,South,2,789.38,2052.38
107806,2024-05-19,Electronics,Bluetooth Speaker,West,1,1411.86,1688.59
107807,2024-05-19,Electronics,Smartwatch,West,1,3335.9,4680.26
107808,2024-05-19,Beauty & Personal Care,Face Serum,North,1,807.84,1017.88
107809,2024-05-19,Apparel,Denim Jacket,North,1,2149.59,2166.78
107810,2024-05-19,Home & Kitchen,Coffee Maker,South,1,2349.43,3112.99
107811,2024-05-19,Office Supplies,Ergonomic Chair,Central,1,7201.64,5646.09
107812,2024-05-19,Apparel,Denim Jacket,South,3,2068.0,7444.8
107813,2024-05-19,Apparel,Running Shoes,East,1,3015.91,2768.61
107814,2024-05-19,Office Supplies,Ergonomic Chair,North,1,7280.06,8561.35
107815,2024-05-19,Apparel,Running Shoes,East,1,3228.49,2963.76
107816,2024-05-19,Electronics,Bluetooth Speaker,South,1,1440.6,1872.78
107817,2024-05-19,Home & Kitchen,Vacuum Cleaner,West,1,6108.71,7306.02
107818,2024-05-19,Electronics,Bluetooth Speaker,Central,2,1496.52,2178.93
107819,2024-05-19,Electronics,Wireless Earbuds,North,3,1840.89,6842.6
107820,2024-05-19,Electronics,Smartwatch,Central,1,3652.34,3119.09
107821,2024-05-19,Home & Kitchen,Blender,West,1,1692.33,1907.26
107822,2024-05-19,Beauty & Personal Care,Electric Trimmer,East,2,1005.46,1777.65
107823,2024-05-19,Apparel,Formal Shirt,North,2,886.37,1749.7
107824,2024-05-19,Apparel,Denim Jacket,West,1,2241.19,2474.27
107825,2024-05-19,Apparel,Hoodie,East,1,1356.45,1268.28
107826,2024-05-19,Beauty & Personal Care,Sunscreen SPF50,North,1,473.42,556.74
107827,2024-05-19,Office Supplies,Notebook Set,South,2,288.32,663.13
107828,2024-05-19,Office Supplies,Desk Lamp,East,2,1107.66,1920.69
107829,2024-05-19,Home & Kitchen,Vacuum Cleaner,West,1,5727.03,6849.53
107830,2024-05-19,Electronics,Laptop Stand,West,2,850.12,2111.69
107831,2024-05-19,Office Supplies,Wireless Mouse,West,2,770.31,1842.57
107832,2024-05-19,Beauty & Personal Care,Perfume,North,1,2340.13,2604.57
107833,2024-05-19,Office Supplies,Ergonomic Chair,South,2,6972.83,19523.93
107834,2024-05-19,Apparel,Denim Jacket,Central,1,2268.45,1524.4
107835,2024-05-19,Office Supplies,Desk Organizer,West,2,579.75,1280.09
107836,2024-05-19,Home & Kitchen,Coffee Maker,South,1,2610.46,3458.86
107837,2024-05-19,Office Supplies,Ergonomic Chair,West,2,7014.08,18068.28
107838,2024-05-19,Electronics,Wireless Earbuds,South,1,2127.15,3137.55
107839,2024-05-19,Home & Kitchen,Blender,South,1,1650.54,2021.91
107840,2024-05-19,Electronics,Laptop Stand,South,1,848.84,1145.94
107841,2024-05-19,Electronics,Power Bank,West,1,847.35,935.48
107842,2024-05-19,Home & Kitchen,Blender,Central,2,1698.84,2330.81
107843,2024-05-19,Electronics,Smartwatch,West,1,3274.64,4594.32
107844,2024-05-19,Beauty & Personal Care,Hair Dryer,Central,2,1498.66,2098.13
107845,2024-05-19,Office Supplies,Desk Lamp,Central,1,1043.41,744.99
107846,2024-05-19,Home & Kitchen,Non-Stick Pan Set,North,2,1934.96,4063.41
107847,2024-05-19,Office Supplies,Ergonomic Chair,South,1,6998.66,9798.13
107848,2024-05-19,Home & Kitchen,Vacuum Cleaner,Central,1,6331.94,4609.65
107849,2024-05-19,Electronics,Bluetooth Speaker,South,1,1537.07,1998.19
107850,2024-05-19,Office Supplies,Desk Lamp,North,2,1100.16,2356.55
107851,2024-05-19,Apparel,Running Shoes,West,1,3109.73,3862.28
107852,2024-05-19,Electronics,Wireless Earbuds,South,1,2023.2,2984.23
107853,2024-05-19,Electronics,Power Bank,South,1,899.03,1078.84
107854,2024-05-19,Electronics,Bluetooth Speaker,South,1,1538.27,1999.75
107855,2024-05-19,Beauty & Personal Care,Perfume,South,1,2381.97,3156.12
107856,2024-05-19,Electronics,Wireless Earbuds,East,1,1893.01,1898.69
107857,2024-05-19,Apparel,Denim Jacket,North,2,2222.29,4480.13
107858,2024-05-19,Apparel,Running Shoes,East,1,3215.29,2951.63
107859,2024-05-19,Electronics,Smartwatch,South,1,3523.96,5374.03
107860,2024-05-19,Apparel,Cotton T-Shirt,South,1,639.8,815.74
107861,2024-05-19,Electronics,Laptop Stand,West,1,737.72,916.25
107862,2024-05-19,Home & Kitchen,Vacuum Cleaner,North,1,5786.92,6319.32
107863,2024-05-19,Electronics,Laptop Stand,North,2,823.97,1868.76
107864,2024-05-19,Home & Kitchen,Coffee Maker,North,1,2419.49,2692.89
